67,	12808,	2,	13,	9795744405,	9795744638,	9795748585,	9795757256,	9795757256,	9795757451,		9656596960,	9656596960,	9656600108,	9656600120,		
68,	18384,	2,	18,	9795811071,	9795811708,	9795814007,	9795821684,	9795821684,	9795821820,		9656661912,	9656661912,	9656665207,	9656665221,		
69,	18623,	2,	19,	9795877737,	9795877999,	9795882461,	9795889725,	9795889725,	9795889810,		9656730486,	9656730486,	9656734034,	9656734047,		
70,	17733,	2,	18,	9795944403,	9795945122,	9795949055,	9795960764,	9795960764,	9795960975,		9656796889,	9656796889,	9656800461,	9656800473,		
71,	18708,	2,	19,	9796011069,	9796011500,	9796013682,	9796020901,	9796020901,	9796021040,		9656861314,	9656861314,	9656864746,	9656864758,		
72,	17148,	2,	17,	9796077735,	9796078376,	9796082817,	9796091901,	9796091901,	9796091986,		9656931130,	9656931130,	9656934666,	9656934678,		
73,	16240,	2,	16,	9796144401,	9796144940,	9796147230,	9796153778,	9796153778,	9796153969,		9656995266,	9656995266,	9656999015,	9656999027,		
74,	15409,	2,	16,	9796211067,	9796211229,	9796216753,	9796224407,	9796224407,	9796224519,		9657065121,	9657065121,	9657068416,	9657068429,		
75,	23259,	2,	25,	9796277733,	9796278665,	9796283662,	9796292463,	9796292463,	9796292697,		9657131409,	9657131409,	9657134714,	9657134727,		
76,	16714,	2,	17,	9796344399,	9796344579,	9796348572,	9796358226,	9796358226,	9796358431,		9657196091,	9657196091,	9657200186,	9657200199,		
77,	17335,	2,	17,	9796411065,	9796411466,	9796416508,	9796426948,	9796426948,	9796427150,		9657264022,	9657264022,	9657267624,	9657267638,		
78,	16938,	2,	17,	9796477731,	9796478013,	9796479784,	9796485750,	9796485750,	9796485858,		9657327296,	9657327296,	9657330758,	9657330769,		
79,	16527,	2,	17,	9796544397,	9796545278,	9796551755,	9796556701,	9796556701,	9796556775,		9657399229,	9657399229,	9657402592,	9657402605,		
80,	15597,	2,	16,	9796611063,	9796611842,	9796615425,	9796622506,	9796622506,	9796622626,		9657463342,	9657463342,	9657466604,	9657466616,		
81,	14221,	2,	14,	9796677729,	9796677846,	9796681838,	9796686654,	9796686654,	9796686744,		9657529922,	9657529922,	9657533881,	9657533892,		
82,	13405,	2,	14,	9796744395,	9796745128,	9796749333,	9796759469,	9796759470,	9796759599,		9657597000,	9657597000,	9657600213,	9657600227,		
83,	17819,	2,	18,	9796811061,	9796811632,	9796813801,	9796821396,	9796821397,	9796821635,		9657662056,	9657662056,	9657665116,	9657665129,		
84,	18519,	2,	19,	9796877727,	9796878737,	9796882987,	9796890161,	9796890161,	9796890282,		9657731471,	9657731471,	9657734787,	9657734799,		
85,	17260,	2,	17,	9796944393,	9796945283,	9796949585,	9796957491,	9796957491,	9796957574,		9657797615,	9657797615,	9657800965,	9657800977,		
86,	17508,	2,	18,	9797011059,	9797012108,	9797013573,	9797017630,	9797017630,	9797017712,		9657861862,	9657861863,	9657865344,	9657865356,		
87,	16618,	2,	17,	9797077725,	9797078269,	9797082127,	9797091457,	9797091457,	9797091534,		9657930459,	9657930459,	9657933896,	9657933909,		
88,	17919,	2,	18,	9797144391,	9797144818,	9797148350,	9797159073,	9797159073,	9797159314,		9657996856,	9657996856,	9658000237,	9658000249,		
89,	15364,	2,	16,	9797211057,	9797211418,	9797215822,	9797225588,	9797225588,	9797225663,		9658063433,	9658063433,	9658066844,	9658066858,		
90,	23491,	2,	25,	9797277723,	9797278199,	9797281395,	9797291144,	9797291144,	9797291255,		9658128995,	9658128995,	9658132264,	9658132278,		
91,	16890,	2,	17,	9797344389,	9797345263,	9797348522,	9797357661,	9797357661,	9797357749,		9658196542,	9658196542,	9658200562,	9658200574,		
92,	16880,	2,	17,	9797411055,	9797412157,	9797416951,	9797424537,	9797424537,	9797424618,		9658264746,	9658264746,	9658268465,	9658268477,		
93,	16822,	2,	17,	9797477721,	9797478466,	9797481685,	9797488658,	9797488659,	9797488764,		9658329266,	9658329266,	9658332687,	9658332701,		
94,	16299,	2,	16,	9797544387,	9797545306,	9797550930,	9797558703,	9797558703,	9797558781,		9658399131,	9658399131,	9658402527,	9658402539,		
95,	15308,	2,	15,	9797611053,	9797611928,	9797615764,	9797625362,	9797625362,	9797625510,		9658463512,	9658463512,	9658466896,	9658466908,		
96,	14894,	2,	15,	9797677719,	9797678431,	9797683248,	9797689638,	9797689638,	9797689738,		9658531002,	9658531002,	9658534366,	9658534379,		
97,	13632,	2,	14,	9797744385,	9797745147,	9797749293,	9797761284,	9797761284,	9797761355,		9658597320,	9658597320,	9658600651,	9658600664,		
98,	17563,	2,	18,	9797811051,	9797811283,	9797814842,	9797821752,	9797821752,	9797821948,		9658662722,	9658662723,	9658665950,	9658665963,		
99,	17468,	2,	18,	9797877717,	9797878347,	9797882086,	9797892983,	9797892983,	9797893075,		9658730121,	9658730121,	9658733472,	9658733485,		
100,	17512,	2,	18,	9797944383,	9797945111,	9797948645,	9797957865,	9797957865,	9797957946,		9658796450,	9658796450,	9658799570,	9658799582,		
101,	17387,	2,	17,	9798011049,	9798011327,	9798013012,	9798018331,	9798018331,	9798018436,		9658860568,	9658860568,	9658863822,	9658863833,		
102,	17911,	2,	18,	9798077715,	9798078507,	9798082774,	9798090918,	9798090918,	9798091002,		9658930548,	9658930548,	9658933875,	9658933889,		
103,	16703,	2,	17,	9798144381,	9798145451,	9798148959,	9798155930,	9798155930,	9798156038,		9658997056,	9658997056,	9659000600,	9659000612,		
