21,	1,	2,	0,	1024,	1024,		998424223,	998432549,	859152784,	8326,	
21,	2,	2,	0,	2048,	1024,		998424227,	998433128,	859153498,	8901,	
21,	3,	2,	0,	3072,	739,		998424232,	998433130,	859153511,	8898,	
22,	0,	2,	0,	0,	1024,		998489717,	998494364,	859212171,	4647,	
22,	1,	2,	0,	1024,	1024,		998489731,	998494370,	859212203,	4639,	
22,	2,	2,	0,	2048,	1024,		998489735,	998494818,	859212730,	5083,	
22,	3,	2,	0,	3072,	1024,		998489739,	998498654,	859218937,	8915,	
22,	4,	2,	0,	4096,	626,		998489742,	998498659,	859218956,	8917,	
23,	0,	2,	0,	0,	1024,		998557835,	998559945,	859280043,	2110,	
23,	1,	2,	0,	1024,	1024,		998557849,	998559951,	859280064,	2102,	
23,	2,	2,	0,	2048,	1024,		998557854,	998560608,	859280835,	2754,	
23,	3,	2,	0,	3072,	1024,		998557859,	998560616,	859280847,	2757,	
23,	4,	2,	0,	4096,	205,		998557863,	998561585,	859282027,	3722,	
24,	0,	2,	0,	0,	1024,		998622787,	998624896,	859345021,	2109,	
24,	1,	2,	0,	1024,	1024,		998622805,	998624902,	859345058,	2097,	
24,	2,	2,	0,	2048,	1024,		998622811,	998625427,	859345814,	2616,	
24,	3,	2,	0,	3072,	1024,		998622816,	998625429,	859345826,	2613,	
24,	4,	2,	0,	4096,	496,		998622822,	998635634,	859347696,	12812,	
25,	0,	2,	0,	0,	1024,		998689472,	998692083,	859412403,	2611,	
25,	1,	2,	0,	1024,	1024,		998689502,	998692090,	859412428,	2588,	
25,	2,	2,	0,	2048,	1024,		998689506,	998692091,	859412434,	2585,	
25,	3,	2,	0,	3072,	1024,		998689510,	998692092,	859412437,	2582,	
25,	4,	2,	0,	4096,	390,		998689513,	998692841,	859413242,	3328,	
26,	0,	2,	0,	0,	1024,		998756188,	998758087,	859478347,	1899,	
26,	1,	2,	0,	1024,	1024,		998756202,	998758093,	859478376,	1891,	
26,	2,	2,	0,	2048,	1024,		998756206,	998758735,	859479107,	2529,	
26,	3,	2,	0,	3072,	1024,		998756210,	998758737,	859479127,	2527,	
26,	4,	2,	0,	4096,	1024,		998756214,	998760172,	859480567,	3958,	
26,	5,	2,	0,	5120,	219,		998756218,	998760176,	859480585,	3958,	
27,	0,	2,	0,	0,	1024,		998821679,	998823855,	859543943,	2176,	
27,	1,	2,	0,	1024,	1024,		998821689,	998824934,	859545212,	3245,	
27,	2,	2,	0,	2048,	1024,		998821692,	998825611,	859545918,	3919,	
27,	3,	2,	0,	3072,	1024,		998821695,	998826128,	859546547,	4433,	
27,	4,	2,	0,	4096,	558,		998821698,	998826132,	859546564,	4434,	
28,	0,	2,	0,	0,	1024,		998888203,	998895633,	859614640,	7430,	
28,	1,	2,	0,	1024,	1024,		998888219,	998895639,	859614663,	7420,	
28,	2,	2,	0,	2048,	1024,		998888224,	998896184,	859615330,	7960,	
28,	3,	2,	0,	3072,	1024,		998888229,	998897013,	859616997,	8784,	
28,	4,	2,	0,	4096,	126,		998888233,	998897015,	859617017,	8782,	
29,	0,	2,	0,	0,	1024,		998956661,	998958968,	859678889,	2307,	
29,	1,	2,	0,	1024,	1024,		998956677,	998958973,	859678913,	2296,	
29,	2,	2,	0,	2048,	1024,		998956682,	998959429,	859679817,	2747,	
29,	3,	2,	0,	3072,	1024,		998956687,	998959431,	859679837,	2744,	
29,	4,	2,	0,	4096,	32,		998956691,	998959432,	859679840,	2741,	
30,	0,	2,	0,	0,	1024,		999030591,	999032216,	859752560,	1625,	
30,	1,	2,	0,	1024,	1024,		999030603,	999032222,	859752587,	1619,	
30,	2,	2,	0,	2048,	1024,		999030607,	999032222,	859752592,	1615,	
30,	3,	2,	0,	3072,	513,		999030611,	999032871,	859753273,	2260,	
31,	0,	2,	0,	0,	1024,		999088405,	999089953,	859810317,	1548,	
31,	1,	2,	0,	1024,	1024,		999088415,	999089958,	859810339,	1543,	
31,	2,	2,	0,	2048,	817,		999088418,	999089959,	859810342,	1541,	
32,	0,	2,	0,	0,	1024,		999157464,	999159356,	859879528,	1892,	
32,	1,	2,	0,	1024,	1024,		999157480,	999159361,	859879619,	1881,	
32,	2,	2,	0,	2048,	1024,		999157485,	999159362,	859879629,	1877,	
32,	3,	2,	0,	3072,	1024,		999157490,	999159782,	859880027,	2292,	
32,	4,	2,	0,	4096,	283,		999157495,	999159784,	859880045,	2289,	
33,	0,	2,	0,	0,	1024,		999221783,	999223696,	859943998,	1913,	
33,	1,	2,	0,	1024,	1024,		999221819,	999223702,	859944038,	1883,	
33,	2,	2,	0,	2048,	1024,		999221826,	999223703,	859944041,	1877,	
33,	3,	2,	0,	3072,	1024,		999221831,	999224215,	859944496,	2384,	
33,	4,	2,	0,	4096,	327,		999221846,	999224216,	859944520,	2370,	
34,	0,	2,	0,	0,	1024,		999291160,	999293181,	860013442,	2021,	
34,	1,	2,	0,	1024,	1024,		999291182,	999293188,	860013466,	2006,	
34,	2,	2,	0,	2048,	1024,		999291190,	999293189,	860013468,	1999,	
34,	3,	2,	0,	3072,	1024,		999291196,	999293608,	860013984,	2412,	
34,	4,	2,	0,	4096,	563,		999291201,	999293611,	860014003,	2410,	
35,	0,	2,	0,	0,	1024,		999354090,	999359047,	860076200,	4957,	
35,	1,	2,	0,	1024,	1024,		999354102,	999359052,	860076222,	4950,	
35,	2,	2,	0,	2048,	1024,		999354105,	999359053,	860076227,	4948,	
35,	3,	2,	0,	3072,	1024,		999354108,	999359369,	860076767,	5261,	
35,	4,	2,	0,	4096,	451,		999354110,	999359370,	860076798,	5260,	
36,	0,	2,	0,	0,	1024,		999421369,	999425191,	860145533,	3822,	
36,	1,	2,	0,	1024,	1024,		999421383,	999425195,	860145583,	3812,	
36,	2,	2,	0,	2048,	1024,		999421388,	999425196,	860145591,	3808,	
36,	3,	2,	0,	3072,	1024,		999421392,	999425746,	860146037,	4354,	
36,	4,	2,	0,	4096,	26,		999421396,	999425749,	860146043,	4353,	
37,	0,	2,	0,	0,	1024,		999493892,	999496588,	860216963,	2696,	
37,	1,	2,	0,	1024,	1024,		999493902,	999496591,	860216985,	2689,	
37,	2,	2,	0,	2048,	1024,		999493905,	999497111,	860217469,	3206,	
37,	3,	2,	0,	3072,	1011,		999493908,	999497114,	860217485,	3206,	
38,	0,	2,	0,	0,	1024,		999558055,	999559889,	860280173,	1834,	
38,	1,	2,	0,	1024,	1024,		999558069,	999559893,	860280195,	1824,	
38,	2,	2,	0,	2048,	1024,		999558073,	999559893,	860280199,	1820,	
38,	3,	2,	0,	3072,	1024,		999558078,	999560446,	860280766,	2368,	
38,	4,	2,	0,	4096,	552,		999558082,	999560448,	860280785,	2366,	
39,	0,	2,	0,	0,	1024,		999628232,	999630255,	860350542,	2023,	
39,	1,	2,	0,	1024,	1024,		999628243,	999630259,	860350567,	2016,	
39,	2,	2,	0,	2048,	1024,		999628246,	999630736,	860351044,	2490,	
39,	3,	2,	0,	3072,	898,		999628249,	999630738,	860351055,	2489,	
40,	0,	2,	0,	0,	1024,		999693064,	999719755,	860440113,	26691,	
40,	1,	2,	0,	1024,	1024,		999693088,	999719761,	860440135,	26673,	
40,	2,	2,	0,	2048,	1024,		999693096,	999722533,	860440709,	29437,	
40,	3,	2,	0,	3072,	1024,		999693103,	999722537,	860440728,	29434,	
40,	4,	2,	0,	4096,	661,		999693110,	999722538,	860440731,	29428,	
41,	0,	2,	0,	0,	1024,		999761364,	999772064,	860485169,	10700,	
41,	1,	2,	0,	1024,	1024,		999761376,	999772070,	860485193,	10694,	
41,	2,	2,	0,	2048,	1024,		999761379,	999772071,	860485199,	10692,	
41,	3,	2,	0,	3072,	1024,		999761383,	999776805,	860485547,	15422,	
41,	4,	2,	0,	4096,	1024,		999761386,	999776809,	860485552,	15423,	
41,	5,	2,	0,	5120,	44,		999761389,	999776810,	860485555,	15421,	
42,	0,	2,	0,	0,	1024,		999824508,	999830237,	860547118,	5729,	
42,	1,	2,	0,	1024,	1024,		999824525,	999830243,	860547140,	5718,	
42,	2,	2,	0,	2048,	1024,		999824531,	999830245,	860547144,	5714,	
42,	3,	2,	0,	3072,	998,		999824537,	999835064,	860547651,	10527,	
43,	0,	2,	0,	0,	1024,		999893202,	999897571,	860616835,	4369,	
43,	1,	2,	0,	1024,	1024,		999893223,	999897574,	860616862,	4351,	
43,	2,	2,	0,	2048,	1024,		999893229,	999899572,	860617520,	6343,	
43,	3,	2,	0,	3072,	1024,		999893236,	999899574,	860617530,	6338,	
43,	4,	2,	0,	4096,	473,		999893242,	999899575,	860617534,	6333,	
44,	0,	2,	0,	0,	1024,		999959163,	999966737,	860687111,	7574,	
44,	1,	2,	0,	1024,	1024,		999959192,	999966741,	860687133,	7549,	
44,	2,	2,	0,	2048,	1024,		999959203,	999966741,	860687137,	7538,	
44,	3,	2,	0,	3072,	923,		999959212,	999967252,	860687652,	8040,	
45,	0,	2,	0,	0,	1024,		1000025200,	1000034700,	860755034,	9500,	
45,	1,	2,	0,	1024,	1024,		1000025211,	1000034704,	860755058,	9493,	
45,	2,	2,	0,	2048,	1024,		1000025215,	1000034704,	860755063,	9489,	
45,	3,	2,	0,	3072,	1024,		1000025218,	1000035154,	860755574,	9936,	
45,	4,	2,	0,	4096,	23,		1000025221,	1000035156,	860755593,	9935,	
46,	0,	2,	0,	0,	1024,		1000092201,	1000103820,	860820989,	11619,	
46,	1,	2,	0,	1024,	1024,		1000092217,	1000103827,	860821012,	11610,	
46,	2,	2,	0,	2048,	1024,		1000092222,	1000106875,	860821535,	14653,	
46,	3,	2,	0,	3072,	1024,		1000092227,	1000106879,	860821556,	14652,	
46,	4,	2,	0,	4096,	16,		1000092232,	1000106881,	860821560,	14649,	
47,	0,	2,	0,	0,	1024,		1000157181,	1000169194,	860880952,	12013,	
47,	1,	2,	0,	1024,	1024,		1000157197,	1000169199,	860880975,	12002,	
47,	2,	2,	0,	2048,	850,		1000157201,	1000169534,	860881418,	12333,	
48,	0,	2,	0,	0,	1024,		1000225799,	1000228156,	860948326,	2357,	
48,	1,	2,	0,	1024,	1024,		1000225812,	1000228160,	860948350,	2348,	
48,	2,	2,	0,	2048,	1024,		1000225816,	1000228161,	860948355,	2345,	
48,	3,	2,	0,	3072,	1024,		1000225819,	1000229036,	860949382,	3217,	
48,	4,	2,	0,	4096,	783,		1000225823,	1000229038,	860949395,	3215,	
49,	0,	2,	0,	0,	1024,		1000289918,	1000293865,	861013533,	3947,	
49,	1,	2,	0,	1024,	1024,		1000289934,	1000293871,	861013556,	3937,	
49,	2,	2,	0,	2048,	1024,		1000289938,	1000293872,	861013561,	3934,	
49,	3,	2,	0,	3072,	1024,		1000289943,	1000294302,	861014165,	4359,	
49,	4,	2,	0,	4096,	414,		1000289948,	1000294305,	861014176,	4357,	
50,	0,	2,	0,	0,	1024,		1000356577,	1000361437,	861081747,	4860,	
50,	1,	2,	0,	1024,	1024,		1000356591,	1000361448,	861081769,	4857,	
50,	2,	2,	0,	2048,	1024,		1000356595,	1000361449,	861081774,	4854,	
50,	3,	2,	0,	3072,	1024,		1000356600,	1000361855,	861082287,	5255,	
50,	4,	2,	0,	4096,	228,		1000356604,	1000361857,	861082305,	5253,	
51,	0,	2,	0,	0,	1024,		1000428212,	1000444035,	861156786,	15823,	
51,	1,	2,	0,	1024,	1024,		1000428225,	1000444040,	861156808,	15815,	
51,	2,	2,	0,	2048,	1024,		1000428228,	1000444041,	861156813,	15813,	
51,	3,	2,	0,	3072,	1024,		1000428232,	1000444447,	861157755,	16215,	
51,	4,	2,	0,	4096,	472,		1000428235,	1000444449,	861157779,	16214,	
52,	0,	2,	0,	0,	1024,		1000487994,	1000490024,	861210126,	2030,	
52,	1,	2,	0,	1024,	1024,		1000488020,	1000490028,	861210146,	2008,	
52,	2,	2,	0,	2048,	1024,		1000488024,	1000490028,	861210149,	2004,	
52,	3,	2,	0,	3072,	1024,		1000488028,	1000490821,	861210679,	2793,	
52,	4,	2,	0,	4096,	1024,		1000488030,	1000490822,	861210690,	2792,	
52,	5,	2,	0,	5120,	890,		1000488033,	1000491774,	861212241,	3741,	
53,	0,	2,	0,	0,	1024,		1000554887,	1000556753,	861276997,	1866,	
53,	1,	2,	0,	1024,	1024,		1000554900,	1000556758,	861277017,	1858,	
53,	2,	2,	0,	2048,	1024,		1000554904,	1000556759,	861277021,	1855,	
53,	3,	2,	0,	3072,	655,		1000554908,	1000557154,	861277504,	2246,	
54,	0,	2,	0,	0,	1024,		1000622938,	1000624836,	861345189,	1898,	
54,	1,	2,	0,	1024,	1024,		1000622951,	1000624841,	861345210,	1890,	
54,	2,	2,	0,	2048,	928,		1000622955,	1000625277,	861345767,	2322,	
55,	0,	2,	0,	0,	1024,		1000690700,	1000692633,	861412984,	1933,	
55,	1,	2,	0,	1024,	1024,		1000690716,	1000692637,	861413006,	1921,	
55,	2,	2,	0,	2048,	603,		1000690722,	1000692639,	861413011,	1917,	
56,	0,	2,	0,	0,	1024,		1000753968,	1000756352,	861476675,	2384,	
56,	1,	2,	0,	1024,	1024,		1000753980,	1000756357,	861476703,	2377,	
56,	2,	2,	0,	2048,	1024,		1000753983,	1000756358,	861476708,	2375,	
56,	3,	2,	0,	3072,	1024,		1000753985,	1000756818,	861477245,	2833,	
56,	4,	2,	0,	4096,	955,		1000753989,	1000756821,	861477261,	2832,	
57,	0,	2,	0,	0,	1024,		1000828138,	1000829997,	861550349,	1859,	
57,	1,	2,	0,	1024,	1024,		1000828161,	1000830005,	861550371,	1844,	
57,	2,	2,	0,	2048,	1024,		1000828169,	1000830021,	861550377,	1852,	
57,	3,	2,	0,	3072,	1024,		1000828177,	1000830580,	861550909,	2403,	
57,	4,	2,	0,	4096,	962,		1000828185,	1000830584,	861550928,	2399,	
58,	0,	2,	0,	0,	1024,		1000890803,	1000902275,	861622538,	11472,	
58,	1,	2,	0,	1024,	1024,		1000890820,	1000902280,	861622562,	11460,	
58,	2,	2,	0,	2048,	1024,		1000890825,	1000902282,	861622568,	11457,	
58,	3,	2,	0,	3072,	1024,		1000890831,	1000902879,	861623062,	12048,	
58,	4,	2,	0,	4096,	564,		1000890836,	1000902882,	861623079,	12046,	
59,	0,	2,	0,	0,	1024,		1000962314,	1000963884,	861684228,	1570,	
59,	1,	2,	0,	1024,	1024,		1000962331,	1000963890,	861684250,	1559,	
59,	2,	2,	0,	2048,	1024,		1000962337,	1000963890,	861684253,	1553,	
59,	3,	2,	0,	3072,	1024,		1000962342,	1000964369,	861684809,	2027,	
59,	4,	2,	0,	4096,	1024,		1000962347,	1000964372,	861684821,	2025,	
59,	5,	2,	0,	5120,	233,		1000962354,	1000964373,	861684824,	2019,	
60,	0,	2,	0,	0,	1024,		1001027172,	1001028785,	861749132,	1613,	
60,	1,	2,	0,	1024,	1024,		1001027201,	1001028791,	861749155,	1590,	
60,	2,	2,	0,	2048,	1024,		1001027208,	1001028792,	861749159,	1584,	
60,	3,	2,	0,	3072,	1024,		1001027214,	1001029291,	861749744,	2077,	
60,	4,	2,	0,	4096,	366,		1001027221,	1001029295,	861749748,	2074,	
61,	0,	2,	0,	0,	1024,		1001094540,	1001115906,	861836282,	21366,	
61,	1,	2,	0,	1024,	1024,		1001094559,	1001115912,	861836304,	21353,	
61,	2,	2,	0,	2048,	1024,		1001094565,	1001115913,	861836307,	21348,	
61,	3,	2,	0,	3072,	381,		1001094572,	1001116301,	861836807,	21729,	
62,	0,	2,	0,	0,	1024,		1001158630,	1001160284,	861880657,	1654,	
62,	1,	2,	0,	1024,	1024,		1001158644,	1001160288,	861880690,	1644,	
62,	2,	2,	0,	2048,	1024,		1001158648,	1001160290,	861880693,	1642,	
62,	3,	2,	0,	3072,	236,		1001158652,	1001160773,	861881127,	2121,	
63,	0,	2,	0,	0,	1024,		1001223745,	1001225364,	861945735,	1619,	
63,	1,	2,	0,	1024,	1024,		1001223764,	1001225369,	861945756,	1605,	
63,	2,	2,	0,	2048,	797,		1001223768,	1001225370,	861945759,	1602,	
64,	0,	2,	0,	0,	1024,		1001293607,	1001312697,	862033010,	19090,	
64,	1,	2,	0,	1024,	1024,		1001293629,	1001312705,	862033042,	19076,	
64,	2,	2,	0,	2048,	1024,		1001293638,	1001313132,	862033298,	19494,	
64,	3,	2,	0,	3072,	1024,		1001293644,	1001313137,	862033327,	19493,	
64,	4,	2,	0,	4096,	1010,		1001293649,	1001313139,	862033331,	19490,	
65,	0,	2,	0,	0,	1024,		1001356412,	1001358245,	862078493,	1833,	
65,	1,	2,	0,	1024,	1024,		1001356427,	1001358248,	862078525,	1821,	
65,	2,	2,	0,	2048,	1024,		1001356431,	1001358249,	862078528,	1818,	
65,	3,	2,	0,	3072,	1024,		1001356434,	1001359116,	862079099,	2682,	
65,	4,	2,	0,	4096,	1024,		1001356438,	1001359118,	862079119,	2680,	
65,	5,	2,	0,	5120,	1024,		1001356441,	1001359492,	862079644,	3051,	
65,	6,	2,	0,	6144,	414,		1001356445,	1001359494,	862079664,	3049,	
66,	0,	2,	0,	0,	1024,		1001426223,	1001427902,	862148238,	1679,	
66,	1,	2,	0,	1024,	1024,		1001426244,	1001427906,	862148269,	1662,	
66,	2,	2,	0,	2048,	1024,		1001426251,	1001427907,	862148272,	1656,	
66,	3,	2,	0,	3072,	1024,		1001426256,	1001428838,	862149229,	2582,	
66,	4,	2,	0,	4096,	1024,		1001426261,	1001428840,	862149251,	2579,	
66,	5,	2,	0,	5120,	56,		1001426264,	1001428840,	862149254,	2576,	
67,	0,	2,	0,	0,	1024,		1001497344,	1001501775,	862221388,	4431,	
67,	1,	2,	0,	1024,	1024,		1001497358,	1001501779,	862221419,	4421,	
67,	2,	2,	0,	2048,	1024,		1001497362,	1001501779,	862221423,	4417,	
67,	3,	2,	0,	3072,	1024,		1001497366,	1001502402,	862222054,	5036,	
67,	4,	2,	0,	4096,	182,		1001497370,	1001502403,	862222074,	5033,	
68,	0,	2,	0,	0,	1024,		1001557575,	1001560903,	862281229,	3328,	
68,	1,	2,	0,	1024,	1024,		1001557587,	1001560907,	862281251,	3320,	
68,	2,	2,	0,	2048,	1024,		1001557591,	1001560908,	862281254,	3317,	
68,	3,	2,	0,	3072,	555,		1001557594,	1001561609,	862281998,	4015,	
69,	0,	2,	0,	0,	1024,		1001627286,	1001628997,	862349347,	1711,	
69,	1,	2,	0,	1024,	1024,		1001627297,	1001629002,	862349370,	1705,	
69,	2,	2,	0,	2048,	1024,		1001627300,	1001629003,	862349373,	1703,	
69,	3,	2,	0,	3072,	361,		1001627303,	1001629430,	862349888,	2127,	
70,	0,	2,	0,	0,	1024,		1001693569,	1001695367,	862415728,	1798,	
70,	1,	2,	0,	1024,	1024,		1001693590,	1001695372,	862415760,	1782,	
70,	2,	2,	0,	2048,	745,		1001693595,	1001695374,	862415763,	1779,	
71,	0,	2,	0,	0,	1024,		1001755090,	1001766584,	862485979,	11494,	
71,	1,	2,	0,	1024,	1024,		1001755102,	1001766588,	862486002,	11486,	
71,	2,	2,	0,	2048,	285,		1001755105,	1001766590,	862486005,	11485,	
72,	0,	2,	0,	0,	1024,		1001822260,	1001824147,	862544524,	1887,	
72,	1,	2,	0,	1024,	1024,		1001822270,	1001824150,	862544549,	1880,	
72,	2,	2,	0,	2048,	1024,		1001822273,	1001824151,	862544552,	1878,	
72,	3,	2,	0,	3072,	1024,		1001822276,	1001824658,	862545086,	2382,	
72,	4,	2,	0,	4096,	112,		1001822279,	1001824659,	862545118,	2380,	
73,	0,	2,	0,	0,	19,		1001896932,	1001903384,	862621369,	6452,	
73,	1,	2,	0,	19,	8,		1001896945,	1001903387,	862621402,	6442,	
73,	2,	2,	0,	27,	1024,		1001896952,	1001903388,	862621405,	6436,	
