61,	3453,	2,	4,	1001082791,	1001083428,	1001087021,	1001094494,	1001094494,	1001094572,		861930258,	861930258,	861932865,	861932878,		
62,	3308,	2,	4,	1001149457,	1001149845,	1001153391,	1001158597,	1001158597,	1001158652,		861997055,	861997055,	861999553,	861999566,		
63,	2845,	2,	3,	1001216123,	1001216476,	1001218844,	1001223701,	1001223701,	1001223768,		862061765,	862061765,	862064545,	862064558,		
64,	5106,	2,	5,	1001282789,	1001283047,	1001285902,	1001293563,	1001293564,	1001293650,		862128710,	862128710,	862131167,	862131179,		
65,	6558,	2,	7,	1001349455,	1001349707,	1001351231,	1001356377,	1001356377,	1001356445,		862194394,	862194394,	862197137,	862197150,		
66,	5176,	2,	6,	1001416121,	1001416222,	1001420591,	1001426159,	1001426159,	1001426264,		862263620,	862263620,	862266403,	862266417,		
67,	4278,	2,	5,	1001482787,	1001483324,	1001486065,	1001497314,	1001497314,	1001497370,		862329637,	862329638,	862332477,	862332490,		
68,	3627,	2,	4,	1001549453,	1001549720,	1001551763,	1001557543,	1001557543,	1001557594,		862394733,	862394733,	862397793,	862397822,		
69,	3433,	2,	4,	1001616119,	1001616196,	1001620111,	1001627258,	1001627258,	1001627303,		862462966,	862462966,	862465691,	862465703,		
70,	2793,	2,	3,	1001682785,	1001682886,	1001685956,	1001693534,	1001693534,	1001693595,		862529069,	862529069,	862531853,	862531865,		
71,	2333,	2,	3,	1001749451,	1001749768,	1001751298,	1001755034,	1001755034,	1001755105,		862594090,	862594090,	862596814,	862596826,		
72,	4208,	2,	5,	1001816117,	1001816171,	1001817987,	1001822229,	1001822229,	1001822279,		862661038,	862661038,	862663639,	862663651,		
73,	17431,	2,	19,	1001882783,	1001883510,	1001886096,	1001896890,	1001896890,	1001897051,		862729087,	862729087,	862732115,	862732126,		
74,	5853,	2,	6,	1001949449,	1001950355,	1001951816,	1001958194,	1001958195,	1001958260,		862795493,	862795493,	862799411,	862799424,		
75,	3054,	2,	3,	1002016115,	1002016558,	1002017928,	1002022162,	1002022162,	1002022201,		862861664,	862861664,	862864809,	862864820,		
76,	4902,	2,	5,	1002082781,	1002083344,	1002087085,	1002097352,	1002097353,	1002097397,		862930429,	862930430,	862934117,	862934162,		
77,	0,	2,	1,	1002149447,	1002150047,	1002151728,	1002153745,	1002153746,	1002153790,		862995264,	862995264,	862995264,	862995278,		
78,	2404,	2,	3,	1002216113,	1002216730,	1002218490,	1002224932,	1002224932,	1002224982,		863061804,	863061804,	863064763,	863064776,		
79,	2393,	2,	3,	1002282779,	1002283629,	1002285436,	1002291401,	1002291401,	1002291449,		863128120,	863128120,	863130788,	863130801,		
80,	2405,	2,	3,	1002349445,	1002350093,	1002351582,	1002355913,	1002355913,	1002355957,		863195035,	863195035,	863197646,	863197658,		
81,	2460,	2,	3,	1002416111,	1002416314,	1002419363,	1002425755,	1002425755,	1002425810,		863263038,	863263038,	863266055,	863266066,		
82,	3879,	2,	4,	1002482777,	1002482829,	1002485789,	1002496333,	1002496333,	1002496380,		863329353,	863329353,	863331944,	863331956,		
83,	4344,	2,	5,	1002549443,	1002550226,	1002552722,	1002557277,	1002557277,	1002557328,		863396134,	863396134,	863398964,	863398977,		
84,	4526,	2,	5,	1002616109,	1002617172,	1002620868,	1002630457,	1002630458,	1002630504,		863463553,	863463553,	863466908,	863466922,		
85,	4377,	2,	5,	1002682775,	1002683244,	1002687155,	1002697413,	1002697413,	1002697460,		863529989,	863529989,	863532776,	863532788,		
86,	4373,	2,	5,	1002749441,	1002749750,	1002751070,	1002754997,	1002754997,	1002755050,		863593874,	863593874,	863596693,	863596704,		
